,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,date,hour
9270,2012-09-09 15:00:00,3,0,0,1,29.52,32.575,32,16.9979,284,412,696,2012-09-09,15
9271,2012-09-09 16:00:00,3,0,0,1,27.88,31.82,36,19.0012,228,473,701,2012-09-09,16
9272,2012-09-09 17:00:00,3,0,0,1,28.7,31.82,37,16.9979,213,458,671,2012-09-09,17
9273,2012-09-09 18:00:00,3,0,0,1,27.06,31.06,36,16.9979,156,404,560,2012-09-09,18
9274,2012-09-09 19:00:00,3,0,0,1,27.06,31.06,36,16.9979,134,362,496,2012-09-09,19
9275,2012-09-09 20:00:00,3,0,0,1,25.42,31.06,41,19.0012,91,265,356,2012-09-09,20
9276,2012-09-09 21:00:00,3,0,0,1,24.6,31.06,46,15.0013,57,149,206,2012-09-09,21
9277,2012-09-09 22:00:00,3,0,0,1,23.78,27.275,49,16.9979,64,125,189,2012-09-09,22
9278,2012-09-09 23:00:00,3,0,0,1,22.96,26.515,52,19.0012,22,70,92,2012-09-09,23
9279,2012-09-10 00:00:00,3,0,1,1,22.96,26.515,52,19.0012,6,35,41,2012-09-10,00
9280,2012-09-10 01:00:00,3,0,1,1,22.14,25.76,60,12.998,7,11,18,2012-09-10,01
9281,2012-09-10 02:00:00,3,0,1,1,22.14,25.76,60,23.9994,11,6,17,2012-09-10,02
9282,2012-09-10 03:00:00,3,0,1,1,21.32,25.0,68,19.0012,5,7,12,2012-09-10,03
9283,2012-09-10 04:00:00,3,0,1,1,21.32,25.0,68,19.0012,1,4,5,2012-09-10,04
9284,2012-09-10 05:00:00,3,0,1,1,20.5,24.24,72,16.9979,4,36,40,2012-09-10,05
9285,2012-09-10 06:00:00,3,0,1,1,20.5,24.24,72,8.9981,8,172,180,2012-09-10,06
9286,2012-09-10 07:00:00,3,0,1,1,21.32,25.0,68,15.0013,20,427,447,2012-09-10,07
9287,2012-09-10 08:00:00,3,0,1,1,22.96,26.515,60,19.0012,33,697,730,2012-09-10,08
9288,2012-09-10 09:00:00,3,0,1,1,24.6,31.06,53,19.9995,40,321,361,2012-09-10,09
9289,2012-09-10 10:00:00,3,0,1,1,25.42,31.06,50,19.0012,42,168,210,2012-09-10,10
9290,2012-09-10 11:00:00,3,0,1,1,25.42,31.06,43,19.9995,69,167,236,2012-09-10,11
9291,2012-09-10 12:00:00,3,0,1,1,26.24,31.06,44,26.0027,76,256,332,2012-09-10,12
9292,2012-09-10 13:00:00,3,0,1,1,26.24,31.06,38,15.0013,72,251,323,2012-09-10,13
9293,2012-09-10 14:00:00,3,0,1,1,27.06,31.06,36,19.0012,107,233,340,2012-09-10,14
9294,2012-09-10 15:00:00,3,0,1,1,27.06,31.06,31,26.0027,115,231,346,2012-09-10,15
9295,2012-09-10 16:00:00,3,0,1,1,27.06,31.06,34,22.0028,108,380,488,2012-09-10,16
9296,2012-09-10 17:00:00,3,0,1,1,27.06,31.06,34,22.0028,127,744,871,2012-09-10,17
9297,2012-09-10 18:00:00,3,0,1,1,25.42,31.06,35,19.9995,111,857,968,2012-09-10,18
9298,2012-09-10 19:00:00,3,0,1,1,25.42,31.06,38,19.9995,71,562,633,2012-09-10,19
9299,2012-09-10 20:00:00,3,0,1,1,24.6,31.06,40,12.998,34,356,390,2012-09-10,20
9300,2012-09-10 21:00:00,3,0,1,1,22.96,26.515,49,11.0014,29,256,285,2012-09-10,21
9301,2012-09-10 22:00:00,3,0,1,1,22.14,25.76,52,8.9981,15,144,159,2012-09-10,22
9302,2012-09-10 23:00:00,3,0,1,1,22.14,25.76,52,0.0,7,86,93,2012-09-10,23
9303,2012-09-11 00:00:00,3,0,1,1,21.32,25.0,59,7.0015,5,27,32,2012-09-11,00
9304,2012-09-11 01:00:00,3,0,1,1,20.5,24.24,63,0.0,0,10,10,2012-09-11,01
9305,2012-09-11 02:00:00,3,0,1,1,19.68,23.485,77,11.0014,1,5,6,2012-09-11,02
9306,2012-09-11 03:00:00,3,0,1,1,19.68,23.485,67,8.9981,1,7,8,2012-09-11,03
9307,2012-09-11 04:00:00,3,0,1,1,19.68,23.485,72,7.0015,1,8,9,2012-09-11,04
9308,2012-09-11 05:00:00,3,0,1,1,18.86,22.725,72,6.0032,3,41,44,2012-09-11,05
9309,2012-09-11 06:00:00,3,0,1,1,18.86,22.725,77,7.0015,11,200,211,2012-09-11,06
9310,2012-09-11 07:00:00,3,0,1,1,20.5,24.24,72,7.0015,24,572,596,2012-09-11,07
9311,2012-09-11 08:00:00,3,0,1,1,22.14,25.76,68,6.0032,48,702,750,2012-09-11,08
9312,2012-09-11 09:00:00,3,0,1,1,24.6,31.06,49,0.0,35,323,358,2012-09-11,09
9313,2012-09-11 10:00:00,3,0,1,1,25.42,31.06,38,0.0,54,142,196,2012-09-11,10
9314,2012-09-11 11:00:00,3,0,1,1,26.24,31.06,33,6.0032,60,187,247,2012-09-11,11
9315,2012-09-11 12:00:00,3,0,1,1,26.24,31.06,33,0.0,62,254,316,2012-09-11,12
9316,2012-09-11 13:00:00,3,0,1,1,27.06,31.06,29,6.0032,72,256,328,2012-09-11,13
9317,2012-09-11 14:00:00,3,0,1,1,27.88,31.06,30,6.0032,74,181,255,2012-09-11,14
9318,2012-09-11 15:00:00,3,0,1,1,28.7,31.82,28,7.0015,73,253,326,2012-09-11,15
9319,2012-09-11 16:00:00,3,0,1,1,28.7,31.82,28,8.9981,99,437,536,2012-09-11,16
9320,2012-09-11 17:00:00,3,0,1,1,28.7,31.82,28,0.0,168,802,970,2012-09-11,17
9321,2012-09-11 18:00:00,3,0,1,1,26.24,31.06,36,11.0014,110,767,877,2012-09-11,18
9322,2012-09-11 19:00:00,3,0,1,1,25.42,31.06,41,12.998,56,540,596,2012-09-11,19
9323,2012-09-11 20:00:00,3,0,1,1,23.78,27.275,56,8.9981,40,421,461,2012-09-11,20
9324,2012-09-11 21:00:00,3,0,1,1,22.96,26.515,60,7.0015,28,282,310,2012-09-11,21
9325,2012-09-11 22:00:00,3,0,1,1,22.96,26.515,64,7.0015,27,189,216,2012-09-11,22
9326,2012-09-11 23:00:00,3,0,1,1,22.14,25.76,68,7.0015,18,91,109,2012-09-11,23
9327,2012-09-12 00:00:00,3,0,1,1,21.32,25.0,72,7.0015,8,41,49,2012-09-12,00
9328,2012-09-12 01:00:00,3,0,1,1,21.32,25.0,72,7.0015,2,19,21,2012-09-12,01
9329,2012-09-12 02:00:00,3,0,1,1,21.32,25.0,72,6.0032,2,9,11,2012-09-12,02
9330,2012-09-12 03:00:00,3,0,1,1,20.5,24.24,77,6.0032,0,7,7,2012-09-12,03
9331,2012-09-12 04:00:00,3,0,1,1,20.5,24.24,72,6.0032,0,5,5,2012-09-12,04
9332,2012-09-12 05:00:00,3,0,1,1,20.5,24.24,72,6.0032,4,44,48,2012-09-12,05
9333,2012-09-12 06:00:00,3,0,1,1,20.5,24.24,72,6.0032,6,199,205,2012-09-12,06
9334,2012-09-12 07:00:00,3,0,1,1,21.32,25.0,72,0.0,24,533,557,2012-09-12,07
9335,2012-09-12 08:00:00,3,0,1,1,22.96,26.515,64,7.0015,43,727,770,2012-09-12,08
9336,2012-09-12 09:00:00,3,0,1,1,24.6,30.305,64,8.9981,50,278,328,2012-09-12,09
9337,2012-09-12 10:00:00,3,0,1,1,25.42,30.305,61,8.9981,57,148,205,2012-09-12,10
9338,2012-09-12 11:00:00,3,0,1,1,27.06,31.06,50,12.998,51,181,232,2012-09-12,11
9339,2012-09-12 12:00:00,3,0,1,1,27.88,31.82,36,8.9981,88,264,352,2012-09-12,12
9340,2012-09-12 13:00:00,3,0,1,1,28.7,31.82,34,8.9981,85,238,323,2012-09-12,13
9341,2012-09-12 14:00:00,3,0,1,1,28.7,31.82,37,11.0014,78,200,278,2012-09-12,14
9342,2012-09-12 15:00:00,3,0,1,1,29.52,32.575,37,8.9981,75,243,318,2012-09-12,15
9343,2012-09-12 16:00:00,3,0,1,1,29.52,32.575,37,11.0014,90,419,509,2012-09-12,16
9344,2012-09-12 17:00:00,3,0,1,1,28.7,31.82,41,19.9995,114,811,925,2012-09-12,17
9345,2012-09-12 18:00:00,3,0,1,1,27.06,31.06,44,16.9979,91,886,977,2012-09-12,18
9346,2012-09-12 19:00:00,3,0,1,1,26.24,31.06,50,12.998,78,557,635,2012-09-12,19
9347,2012-09-12 20:00:00,3,0,1,1,25.42,31.06,57,8.9981,38,432,470,2012-09-12,20
9348,2012-09-12 21:00:00,3,0,1,1,24.6,30.305,60,8.9981,27,279,306,2012-09-12,21
9349,2012-09-12 22:00:00,3,0,1,1,22.96,26.515,64,6.0032,23,189,212,2012-09-12,22
9350,2012-09-12 23:00:00,3,0,1,1,22.96,26.515,68,7.0015,16,111,127,2012-09-12,23
9351,2012-09-13 00:00:00,3,0,1,1,22.96,26.515,73,6.0032,11,46,57,2012-09-13,00
9352,2012-09-13 01:00:00,3,0,1,1,22.14,25.76,77,6.0032,6,22,28,2012-09-13,01
9353,2012-09-13 02:00:00,3,0,1,1,22.14,25.76,77,0.0,0,9,9,2012-09-13,02
9354,2012-09-13 03:00:00,3,0,1,1,21.32,25.0,83,0.0,2,9,11,2012-09-13,03
9355,2012-09-13 04:00:00,3,0,1,1,21.32,25.0,83,0.0,0,6,6,2012-09-13,04
9356,2012-09-13 05:00:00,3,0,1,1,21.32,25.0,83,0.0,3,54,57,2012-09-13,05
9357,2012-09-13 06:00:00,3,0,1,1,20.5,24.24,82,0.0,9,186,195,2012-09-13,06
9358,2012-09-13 07:00:00,3,0,1,1,22.14,25.76,77,0.0,22,549,571,2012-09-13,07
9359,2012-09-13 08:00:00,3,0,1,1,22.96,26.515,73,0.0,33,725,758,2012-09-13,08
9360,2012-09-13 09:00:00,3,0,1,1,24.6,30.305,64,6.0032,46,292,338,2012-09-13,09
9361,2012-09-13 10:00:00,3,0,1,1,26.24,31.06,61,6.0032,63,149,212,2012-09-13,10
9362,2012-09-13 11:00:00,3,0,1,1,27.06,31.06,50,11.0014,71,183,254,2012-09-13,11
9363,2012-09-13 12:00:00,3,0,1,1,27.88,31.82,44,7.0015,57,240,297,2012-09-13,12
9364,2012-09-13 13:00:00,3,0,1,1,28.7,31.82,42,0.0,60,223,283,2012-09-13,13
9365,2012-09-13 14:00:00,3,0,1,1,29.52,32.575,39,8.9981,60,214,274,2012-09-13,14
9366,2012-09-13 15:00:00,3,0,1,1,29.52,32.575,42,7.0015,99,253,352,2012-09-13,15
9367,2012-09-13 16:00:00,3,0,1,1,29.52,32.575,39,6.0032,85,406,491,2012-09-13,16
9368,2012-09-13 17:00:00,3,0,1,1,29.52,32.575,42,12.998,97,787,884,2012-09-13,17
9369,2012-09-13 18:00:00,3,0,1,1,27.88,31.82,57,16.9979,108,744,852,2012-09-13,18
9370,2012-09-13 19:00:00,3,0,1,1,26.24,30.305,65,8.9981,80,594,674,2012-09-13,19
9371,2012-09-13 20:00:00,3,0,1,1,25.42,30.305,69,7.0015,55,408,463,2012-09-13,20
9372,2012-09-13 21:00:00,3,0,1,1,25.42,30.305,65,7.0015,26,291,317,2012-09-13,21
9373,2012-09-13 22:00:00,3,0,1,1,24.6,29.545,69,8.9981,28,223,251,2012-09-13,22
9374,2012-09-13 23:00:00,3,0,1,1,23.78,27.275,73,7.0015,33,137,170,2012-09-13,23
9375,2012-09-14 00:00:00,3,0,1,1,22.96,26.515,73,6.0032,24,63,87,2012-09-14,00
9376,2012-09-14 01:00:00,3,0,1,1,22.96,26.515,73,6.0032,6,35,41,2012-09-14,01
9377,2012-09-14 02:00:00,3,0,1,1,22.96,26.515,73,0.0,7,23,30,2012-09-14,02
9378,2012-09-14 03:00:00,3,0,1,1,22.14,25.76,77,0.0,5,9,14,2012-09-14,03
9379,2012-09-14 04:00:00,3,0,1,1,22.14,25.76,77,0.0,1,11,12,2012-09-14,04
9380,2012-09-14 05:00:00,3,0,1,1,22.14,25.76,83,0.0,1,40,41,2012-09-14,05
9381,2012-09-14 06:00:00,3,0,1,1,22.14,25.76,88,0.0,8,144,152,2012-09-14,06
9382,2012-09-14 07:00:00,3,0,1,2,22.96,26.515,88,0.0,17,437,454,2012-09-14,07
9383,2012-09-14 08:00:00,3,0,1,2,24.6,28.79,78,11.0014,51,715,766,2012-09-14,08
9384,2012-09-14 09:00:00,3,0,1,2,25.42,29.545,78,11.0014,46,301,347,2012-09-14,09
9385,2012-09-14 10:00:00,3,0,1,2,27.88,31.82,65,0.0,75,171,246,2012-09-14,10
9386,2012-09-14 11:00:00,3,0,1,2,27.88,31.82,61,7.0015,84,196,280,2012-09-14,11
9387,2012-09-14 12:00:00,3,0,1,2,28.7,32.575,54,12.998,119,290,409,2012-09-14,12
9388,2012-09-14 13:00:00,3,0,1,2,28.7,32.575,54,12.998,107,301,408,2012-09-14,13
9389,2012-09-14 14:00:00,3,0,1,2,29.52,32.575,45,11.0014,113,258,371,2012-09-14,14
9390,2012-09-14 15:00:00,3,0,1,2,29.52,33.335,48,8.9981,94,273,367,2012-09-14,15
9391,2012-09-14 16:00:00,3,0,1,2,29.52,33.335,51,0.0,109,454,563,2012-09-14,16
9392,2012-09-14 17:00:00,3,0,1,1,29.52,33.335,51,12.998,137,757,894,2012-09-14,17
9393,2012-09-14 18:00:00,3,0,1,1,29.52,32.575,45,15.0013,116,692,808,2012-09-14,18
9394,2012-09-14 19:00:00,3,0,1,1,27.88,31.82,57,11.0014,83,496,579,2012-09-14,19
9395,2012-09-14 20:00:00,3,0,1,1,27.06,31.06,61,7.0015,67,337,404,2012-09-14,20
9396,2012-09-14 21:00:00,3,0,1,1,26.24,30.305,73,15.0013,42,270,312,2012-09-14,21
9397,2012-09-14 22:00:00,3,0,1,1,25.42,28.79,83,12.998,40,189,229,2012-09-14,22
9398,2012-09-14 23:00:00,3,0,1,1,25.42,29.545,78,6.0032,27,168,195,2012-09-14,23
9399,2012-09-15 00:00:00,3,0,0,1,24.6,28.03,83,7.0015,38,169,207,2012-09-15,00
9400,2012-09-15 01:00:00,3,0,0,1,24.6,29.545,73,0.0,8,101,109,2012-09-15,01
9401,2012-09-15 02:00:00,3,0,0,1,23.78,27.275,78,7.0015,18,75,93,2012-09-15,02
9402,2012-09-15 03:00:00,3,0,0,1,24.6,29.545,73,16.9979,6,31,37,2012-09-15,03
9403,2012-09-15 04:00:00,3,0,0,2,24.6,29.545,69,23.9994,3,3,6,2012-09-15,04
9404,2012-09-15 05:00:00,3,0,0,1,23.78,27.275,60,35.0008,1,15,16,2012-09-15,05
9405,2012-09-15 06:00:00,3,0,0,1,22.14,25.76,49,27.9993,6,27,33,2012-09-15,06
9406,2012-09-15 07:00:00,3,0,0,1,22.14,25.76,52,19.0012,10,63,73,2012-09-15,07
9407,2012-09-15 08:00:00,3,0,0,1,22.96,26.515,49,27.9993,43,169,212,2012-09-15,08
9408,2012-09-15 09:00:00,3,0,0,1,24.6,31.06,43,27.9993,79,263,342,2012-09-15,09
9409,2012-09-15 10:00:00,3,0,0,1,25.42,31.06,41,26.0027,119,323,442,2012-09-15,10
9410,2012-09-15 11:00:00,3,0,0,1,26.24,31.06,38,26.0027,228,399,627,2012-09-15,11
9411,2012-09-15 12:00:00,3,0,0,1,27.06,31.06,36,23.9994,287,419,706,2012-09-15,12
9412,2012-09-15 13:00:00,3,0,0,1,27.88,31.82,36,12.998,327,377,704,2012-09-15,13
9413,2012-09-15 14:00:00,3,0,0,1,27.88,31.82,34,22.0028,325,390,715,2012-09-15,14
9414,2012-09-15 15:00:00,3,0,0,2,27.88,31.82,34,19.0012,312,342,654,2012-09-15,15
9415,2012-09-15 16:00:00,3,0,0,2,27.06,31.06,36,15.0013,350,433,783,2012-09-15,16
9416,2012-09-15 17:00:00,3,0,0,2,27.06,31.06,36,16.9979,295,434,729,2012-09-15,17
9417,2012-09-15 18:00:00,3,0,0,2,26.24,31.06,36,19.0012,232,382,614,2012-09-15,18
9418,2012-09-15 19:00:00,3,0,0,1,25.42,31.06,41,11.0014,169,309,478,2012-09-15,19
9419,2012-09-15 20:00:00,3,0,0,1,24.6,31.06,43,6.0032,89,241,330,2012-09-15,20
9420,2012-09-15 21:00:00,3,0,0,1,22.96,26.515,52,7.0015,86,210,296,2012-09-15,21
9421,2012-09-15 22:00:00,3,0,0,1,22.96,26.515,52,0.0,82,197,279,2012-09-15,22
9422,2012-09-15 23:00:00,3,0,0,1,22.14,25.76,60,0.0,47,182,229,2012-09-15,23
9423,2012-09-16 00:00:00,3,0,0,1,22.14,25.76,64,0.0,28,123,151,2012-09-16,00
9424,2012-09-16 01:00:00,3,0,0,1,22.14,25.76,64,0.0,35,82,117,2012-09-16,01
9425,2012-09-16 02:00:00,3,0,0,1,21.32,25.0,63,0.0,27,62,89,2012-09-16,02
9426,2012-09-16 03:00:00,3,0,0,1,20.5,24.24,68,0.0,10,38,48,2012-09-16,03
9427,2012-09-16 04:00:00,3,0,0,1,20.5,24.24,72,0.0,2,6,8,2012-09-16,04
9428,2012-09-16 05:00:00,3,0,0,1,20.5,24.24,72,0.0,3,10,13,2012-09-16,05
9429,2012-09-16 06:00:00,3,0,0,1,20.5,24.24,72,0.0,9,26,35,2012-09-16,06
9430,2012-09-16 07:00:00,3,0,0,1,20.5,24.24,77,7.0015,28,43,71,2012-09-16,07
9431,2012-09-16 08:00:00,3,0,0,1,22.14,25.76,64,11.0014,34,94,128,2012-09-16,08
9432,2012-09-16 09:00:00,3,0,0,1,23.78,27.275,60,8.9981,70,226,296,2012-09-16,09
9433,2012-09-16 10:00:00,3,0,0,1,25.42,31.06,50,7.0015,160,330,490,2012-09-16,10
9434,2012-09-16 11:00:00,3,0,0,1,26.24,31.06,47,11.0014,183,376,559,2012-09-16,11
9435,2012-09-16 12:00:00,3,0,0,1,27.06,31.06,44,11.0014,188,468,656,2012-09-16,12
9436,2012-09-16 13:00:00,3,0,0,1,26.24,31.06,41,11.0014,240,454,694,2012-09-16,13
9437,2012-09-16 14:00:00,3,0,0,1,27.06,31.06,39,8.9981,225,410,635,2012-09-16,14
9438,2012-09-16 15:00:00,3,0,0,1,26.24,31.06,41,11.0014,215,342,557,2012-09-16,15
9439,2012-09-16 16:00:00,3,0,0,1,26.24,31.06,44,11.0014,194,402,596,2012-09-16,16
9440,2012-09-16 17:00:00,3,0,0,1,27.06,31.06,41,0.0,177,393,570,2012-09-16,17
9441,2012-09-16 18:00:00,3,0,0,1,25.42,31.06,50,11.0014,120,361,481,2012-09-16,18
9442,2012-09-16 19:00:00,3,0,0,1,25.42,31.06,50,8.9981,91,312,403,2012-09-16,19
9443,2012-09-16 20:00:00,3,0,0,1,24.6,31.06,53,7.0015,57,267,324,2012-09-16,20
9444,2012-09-16 21:00:00,3,0,0,1,24.6,31.06,56,7.0015,43,148,191,2012-09-16,21
9445,2012-09-16 22:00:00,3,0,0,1,22.96,26.515,68,6.0032,18,109,127,2012-09-16,22
9446,2012-09-16 23:00:00,3,0,0,1,22.14,25.76,68,7.0015,9,85,94,2012-09-16,23
9447,2012-09-17 00:00:00,3,0,1,1,22.14,25.76,68,11.0014,14,31,45,2012-09-17,00
9448,2012-09-17 01:00:00,3,0,1,1,21.32,25.0,72,6.0032,9,12,21,2012-09-17,01
9449,2012-09-17 02:00:00,3,0,1,1,21.32,25.0,72,0.0,5,8,13,2012-09-17,02
9450,2012-09-17 03:00:00,3,0,1,1,20.5,24.24,77,6.0032,0,7,7,2012-09-17,03
9451,2012-09-17 04:00:00,3,0,1,1,20.5,24.24,77,0.0,2,9,11,2012-09-17,04
9452,2012-09-17 05:00:00,3,0,1,1,19.68,23.485,82,6.0032,1,44,45,2012-09-17,05
9453,2012-09-17 06:00:00,3,0,1,1,19.68,23.485,82,0.0,7,157,164,2012-09-17,06
9454,2012-09-17 07:00:00,3,0,1,1,21.32,25.0,77,0.0,18,474,492,2012-09-17,07
9455,2012-09-17 08:00:00,3,0,1,1,22.14,25.76,77,6.0032,36,647,683,2012-09-17,08
9456,2012-09-17 09:00:00,3,0,1,1,23.78,27.275,68,8.9981,34,265,299,2012-09-17,09
9457,2012-09-17 10:00:00,3,0,1,2,25.42,30.305,65,12.998,73,129,202,2012-09-17,10
9458,2012-09-17 11:00:00,3,0,1,2,25.42,30.305,69,15.0013,61,191,252,2012-09-17,11
9459,2012-09-17 12:00:00,3,0,1,2,25.42,30.305,69,12.998,62,233,295,2012-09-17,12
9460,2012-09-17 13:00:00,3,0,1,1,26.24,30.305,65,16.9979,112,231,343,2012-09-17,13
9461,2012-09-17 14:00:00,3,0,1,2,26.24,30.305,65,16.9979,129,203,332,2012-09-17,14
9462,2012-09-17 15:00:00,3,0,1,2,26.24,30.305,65,16.9979,82,256,338,2012-09-17,15
9463,2012-09-17 16:00:00,3,0,1,2,26.24,30.305,69,16.9979,74,379,453,2012-09-17,16
9464,2012-09-17 17:00:00,3,0,1,2,26.24,30.305,65,15.0013,102,740,842,2012-09-17,17
9465,2012-09-17 18:00:00,3,0,1,2,25.42,29.545,73,11.0014,66,708,774,2012-09-17,18
9466,2012-09-17 19:00:00,3,0,1,2,25.42,29.545,73,7.0015,51,435,486,2012-09-17,19
9467,2012-09-17 20:00:00,3,0,1,2,25.42,29.545,73,8.9981,32,308,340,2012-09-17,20
9468,2012-09-17 21:00:00,3,0,1,3,25.42,28.79,83,15.0013,28,205,233,2012-09-17,21
9469,2012-09-17 22:00:00,3,0,1,3,25.42,28.79,83,16.9979,20,109,129,2012-09-17,22
9470,2012-09-17 23:00:00,3,0,1,3,24.6,25.76,94,16.9979,4,66,70,2012-09-17,23
9471,2012-09-18 00:00:00,3,0,1,3,24.6,25.76,94,16.9979,2,11,13,2012-09-18,00
9472,2012-09-18 01:00:00,3,0,1,3,24.6,25.76,94,12.998,0,5,5,2012-09-18,01
9473,2012-09-18 02:00:00,3,0,1,3,24.6,25.76,94,12.998,0,4,4,2012-09-18,02
9474,2012-09-18 03:00:00,3,0,1,2,25.42,27.275,94,19.0012,0,6,6,2012-09-18,03
9475,2012-09-18 04:00:00,3,0,1,2,25.42,27.275,94,23.9994,2,5,7,2012-09-18,04
9476,2012-09-18 05:00:00,3,0,1,2,26.24,28.79,89,22.0028,3,45,48,2012-09-18,05
9477,2012-09-18 06:00:00,3,0,1,2,26.24,28.79,89,22.0028,4,163,167,2012-09-18,06
9478,2012-09-18 07:00:00,3,0,1,2,26.24,28.79,89,30.0026,13,343,356,2012-09-18,07
9479,2012-09-18 08:00:00,3,0,1,2,27.06,30.305,83,36.9974,32,640,672,2012-09-18,08
9480,2012-09-18 09:00:00,3,0,1,2,27.06,30.305,83,39.0007,27,266,293,2012-09-18,09
9481,2012-09-18 10:00:00,3,0,1,3,27.88,31.82,79,43.0006,30,130,160,2012-09-18,10
9482,2012-09-18 11:00:00,3,0,1,2,27.88,31.82,79,43.0006,36,115,151,2012-09-18,11
9483,2012-09-18 12:00:00,3,0,1,3,27.88,31.82,83,30.0026,16,72,88,2012-09-18,12
9484,2012-09-18 13:00:00,3,0,1,2,28.7,33.335,74,39.0007,17,97,114,2012-09-18,13
9485,2012-09-18 14:00:00,3,0,1,3,24.6,25.76,94,31.0009,27,116,143,2012-09-18,14
9486,2012-09-18 15:00:00,3,0,1,3,24.6,27.275,88,16.9979,1,35,36,2012-09-18,15
9487,2012-09-18 16:00:00,3,0,1,3,24.6,27.275,88,19.9995,19,122,141,2012-09-18,16
9488,2012-09-18 17:00:00,3,0,1,3,24.6,27.275,88,12.998,36,302,338,2012-09-18,17
9489,2012-09-18 18:00:00,3,0,1,2,24.6,27.275,88,11.0014,19,262,281,2012-09-18,18
9490,2012-09-18 19:00:00,3,0,1,2,24.6,27.275,88,19.9995,22,302,324,2012-09-18,19
9491,2012-09-18 20:00:00,3,0,1,2,24.6,27.275,88,12.998,19,271,290,2012-09-18,20
9492,2012-09-18 21:00:00,3,0,1,2,24.6,27.275,88,12.998,21,186,207,2012-09-18,21
9493,2012-09-18 22:00:00,3,0,1,3,23.78,27.275,83,31.0009,14,137,151,2012-09-18,22
9494,2012-09-18 23:00:00,3,0,1,2,22.96,26.515,83,15.0013,11,67,78,2012-09-18,23
9495,2012-09-19 00:00:00,3,0,1,2,22.96,26.515,68,19.0012,3,23,26,2012-09-19,00
9496,2012-09-19 01:00:00,3,0,1,2,22.14,25.76,68,16.9979,0,12,12,2012-09-19,01
9497,2012-09-19 02:00:00,3,0,1,2,22.14,25.76,64,22.0028,0,3,3,2012-09-19,02
9498,2012-09-19 03:00:00,3,0,1,2,21.32,25.0,63,16.9979,1,4,5,2012-09-19,03
9499,2012-09-19 04:00:00,3,0,1,2,21.32,25.0,68,23.9994,0,10,10,2012-09-19,04
9500,2012-09-19 05:00:00,3,0,1,2,21.32,25.0,68,19.0012,2,54,56,2012-09-19,05
9501,2012-09-19 06:00:00,3,0,1,1,21.32,25.0,63,16.9979,6,166,172,2012-09-19,06
9502,2012-09-19 07:00:00,3,0,1,1,21.32,25.0,63,15.0013,16,529,545,2012-09-19,07
9503,2012-09-19 08:00:00,3,0,1,1,21.32,25.0,59,15.0013,39,758,797,2012-09-19,08
9504,2012-09-19 09:00:00,3,0,1,1,22.14,25.76,60,16.9979,26,336,362,2012-09-19,09
9505,2012-09-19 10:00:00,3,0,1,1,22.96,26.515,52,12.998,23,169,192,2012-09-19,10
9506,2012-09-19 11:00:00,3,0,1,1,24.6,31.06,43,16.9979,44,203,247,2012-09-19,11
9507,2012-09-19 12:00:00,3,0,1,1,24.6,31.06,43,16.9979,53,260,313,2012-09-19,12
9508,2012-09-19 13:00:00,3,0,1,1,24.6,31.06,40,16.9979,55,234,289,2012-09-19,13
9509,2012-09-19 14:00:00,3,0,1,1,25.42,31.06,38,16.9979,59,227,286,2012-09-19,14
9510,2012-09-19 15:00:00,3,0,1,1,25.42,31.06,35,0.0,57,254,311,2012-09-19,15
9511,2012-09-19 16:00:00,3,0,1,1,25.42,31.06,35,0.0,69,397,466,2012-09-19,16
9512,2012-09-19 17:00:00,3,0,1,1,24.6,31.06,38,15.0013,74,812,886,2012-09-19,17
9513,2012-09-19 18:00:00,3,0,1,1,23.78,27.275,40,19.0012,85,807,892,2012-09-19,18
9514,2012-09-19 19:00:00,3,0,1,1,22.96,26.515,43,15.0013,72,539,611,2012-09-19,19
9515,2012-09-19 20:00:00,3,0,1,1,21.32,25.0,48,11.0014,31,378,409,2012-09-19,20
9516,2012-09-19 21:00:00,3,0,1,1,20.5,24.24,59,11.0014,25,324,349,2012-09-19,21
9517,2012-09-19 22:00:00,3,0,1,1,20.5,24.24,63,6.0032,31,198,229,2012-09-19,22
9518,2012-09-19 23:00:00,3,0,1,1,19.68,23.485,67,6.0032,17,106,123,2012-09-19,23
9519,2012-10-01 00:00:00,4,0,1,1,18.86,22.725,72,7.0015,6,39,45,2012-10-01,00
9520,2012-10-01 01:00:00,4,0,1,1,18.04,21.97,77,6.0032,5,13,18,2012-10-01,01
9521,2012-10-01 02:00:00,4,0,1,1,18.86,22.725,72,0.0,6,6,12,2012-10-01,02
9522,2012-10-01 03:00:00,4,0,1,1,18.04,21.97,77,0.0,1,6,7,2012-10-01,03
9523,2012-10-01 04:00:00,4,0,1,1,17.22,21.21,82,7.0015,0,10,10,2012-10-01,04
9524,2012-10-01 05:00:00,4,0,1,1,18.04,21.97,77,0.0,2,34,36,2012-10-01,05
9525,2012-10-01 06:00:00,4,0,1,1,18.04,21.97,77,7.0015,8,147,155,2012-10-01,06
9526,2012-10-01 07:00:00,4,0,1,1,18.04,21.97,77,11.0014,13,470,483,2012-10-01,07
9527,2012-10-01 08:00:00,4,0,1,2,18.86,22.725,77,7.0015,40,744,784,2012-10-01,08
9528,2012-10-01 09:00:00,4,0,1,2,21.32,25.0,63,0.0,26,314,340,2012-10-01,09
